user_id,login_frequency,last_login_time,purchase_history,ratings_count,session_duration,avg_session_time,purchases,last_purchase_days_ago,churn_status
8728,4,7/13/2024 5:21,5,58,359,21,9,24,0
8729,9,11/16/2024 1:10,1,19,140,10,1,27,0
8730,23,2/29/2024 20:59,23,78,360,20,9,33,0
8731,10,9/27/2024 1:46,9,20,55,27,3,46,0
8732,25,7/13/2024 9:29,48,2,139,6,1,17,0
8733,13,6/29/2024 20:25,41,20,423,28,3,49,0
8734,28,11/28/2024 7:00,47,88,100,28,3,27,0
8735,15,9/18/2024 22:25,34,19,385,11,1,8,0
8736,27,10/24/2024 12:52,13,17,370,28,3,6,0
8737,13,7/18/2024 9:12,0,18,344,27,7,16,0
8738,14,2/17/2024 21:42,33,6,69,26,3,15,0
8739,25,4/22/2024 9:44,45,0,450,20,4,21,0
8740,27,5/21/2024 19:01,34,23,239,24,2,2,0
8741,25,10/15/2024 19:27,45,54,358,29,2,45,0
8742,13,9/21/2024 8:49,28,95,439,28,8,52,0
8743,1,9/23/2024 22:01,23,73,404,10,3,38,0
8744,12,4/3/2024 21:28,2,54,323,25,2,37,0
8745,19,12/21/2024 15:30,24,55,239,22,7,30,0
8746,24,8/21/2024 7:35,41,41,102,6,9,22,0
8747,18,1/22/2024 14:08,3,62,244,21,7,56,0
8748,17,7/20/2024 0:19,27,21,445,21,8,33,0
8749,15,1/6/2024 18:35,18,16,288,6,3,39,0
8750,8,7/16/2024 11:20,32,0,182,12,0,35,0
8751,22,3/1/2024 15:31,28,16,143,7,0,4,0
8752,9,6/30/2024 6:23,44,31,118,18,2,26,0
8753,23,7/8/2024 10:41,45,85,460,29,3,4,0
8754,9,6/24/2024 6:35,1,41,99,29,6,53,0
8755,14,6/27/2024 3:39,24,73,138,12,5,53,0
8756,29,11/21/2024 9:14,36,68,319,5,4,51,0
8757,22,12/2/2024 2:15,43,14,372,5,7,12,0
8758,13,7/13/2024 13:58,13,56,69,18,4,35,0
8759,30,11/15/2024 18:53,18,83,91,16,6,34,0
8760,1,7/20/2024 3:24,3,80,267,18,2,32,0
8761,4,1/17/2024 18:22,19,79,452,17,6,24,0
8762,14,9/5/2024 6:14,28,41,63,24,7,24,0
8763,22,9/10/2024 16:44,48,54,104,25,5,14,0
8764,9,3/22/2024 7:09,34,43,213,29,9,28,0
8765,18,12/31/2024 9:36,13,12,154,9,2,8,0
8766,13,1/4/2024 10:58,40,16,81,9,8,43,0
8767,2,2/9/2024 16:25,44,0,217,19,5,32,0
8768,30,1/20/2024 20:51,33,98,294,21,1,59,0
8769,28,9/11/2024 18:20,16,61,60,27,6,26,0
8770,14,9/6/2024 14:07,4,89,183,23,1,42,0
8771,13,10/2/2024 6:26,24,1,319,21,8,40,0
8772,8,1/23/2024 15:56,38,24,353,23,7,49,0
8773,1,9/30/2024 23:13,26,44,336,20,5,15,0
8774,12,8/31/2024 7:09,39,57,114,15,0,57,0
8775,16,5/7/2024 16:16,31,24,472,5,9,34,0
8776,8,7/9/2024 2:41,10,12,374,22,2,21,0
8777,3,6/2/2024 2:06,25,32,399,26,4,19,0
8778,9,9/4/2024 3:44,23,38,287,20,1,42,0
8779,21,2/20/2024 4:59,20,37,167,7,3,33,0
8780,11,5/31/2024 7:23,16,68,477,24,6,39,0
8781,4,7/3/2024 8:20,25,93,481,19,1,10,0
8782,20,4/25/2024 4:21,23,33,150,17,6,10,0
8783,22,10/28/2024 0:58,44,77,138,22,3,55,0
8784,28,12/8/2024 6:21,7,4,325,29,9,20,0
8785,19,6/20/2024 15:28,24,70,394,8,2,10,0
8786,8,2/28/2024 10:05,15,3,315,23,3,32,0
8787,2,8/17/2024 13:17,10,19,328,17,2,17,0
8788,10,7/23/2024 6:50,39,37,132,28,5,33,0
8789,25,9/19/2024 23:07,42,88,74,18,5,38,0
8790,29,7/8/2024 6:44,35,87,429,11,6,13,0
8791,2,2/22/2024 9:16,33,14,107,20,1,52,0
8792,25,4/16/2024 20:36,4,97,293,11,4,43,0
8793,8,12/20/2024 0:52,48,77,398,9,3,35,0
8794,7,7/31/2024 1:38,25,31,402,26,7,50,0
8795,22,7/19/2024 18:46,0,92,177,20,5,38,0
8796,21,12/18/2024 23:04,22,45,246,12,1,6,0
8797,5,8/23/2024 9:10,41,17,492,17,6,20,0
8798,6,2/9/2024 4:31,20,67,126,22,6,37,0
8799,29,11/13/2024 23:19,34,37,473,16,1,43,0
8800,26,10/17/2024 4:50,19,34,360,14,7,40,0
8801,14,3/16/2024 7:23,35,94,128,14,1,54,0
8802,15,2/3/2024 21:39,18,87,148,6,8,9,0
8803,25,2/20/2024 11:25,34,65,193,18,3,2,0
8804,16,9/17/2024 10:58,7,0,259,26,8,26,0
8805,12,6/23/2024 13:11,4,20,84,12,5,26,0
8806,28,2/14/2024 15:15,47,49,413,16,4,4,0
8807,27,7/10/2024 3:28,41,40,469,28,0,5,0
8808,25,11/23/2024 0:20,2,10,222,26,9,38,0
8809,27,6/24/2024 18:35,21,3,280,7,5,10,0
8810,5,10/31/2024 0:09,18,81,205,21,7,1,0
8811,5,7/2/2024 15:12,31,52,130,29,4,41,0
8812,11,9/16/2024 17:32,21,38,467,18,4,18,0
8813,4,7/9/2024 4:39,43,91,414,10,4,17,0
8814,2,4/14/2024 5:42,12,22,298,5,3,30,0
8815,15,6/5/2024 13:30,15,42,180,16,4,21,0
8816,13,3/10/2024 16:52,43,57,476,22,4,52,0
8817,13,8/25/2024 7:37,16,11,50,12,2,25,0
8818,10,8/28/2024 20:41,1,58,266,8,3,52,0
8819,12,11/1/2024 7:39,16,84,78,26,3,40,0
8820,16,11/10/2024 10:19,14,29,228,15,8,13,0
8821,23,1/17/2024 0:26,39,54,275,24,1,8,0
8822,18,1/13/2024 21:56,6,42,464,26,8,52,0
8823,1,11/7/2024 19:29,31,88,225,20,9,24,0
8824,17,6/22/2024 21:19,41,69,127,19,3,31,0
8825,27,10/30/2024 17:23,1,82,222,16,8,21,0
8826,23,9/27/2024 7:37,44,14,467,12,2,1,0
8827,29,3/2/2024 20:15,23,42,76,13,7,17,0
8828,28,12/14/2024 21:25,38,54,245,17,7,37,0
8829,29,4/20/2024 12:54,43,28,118,15,1,4,0
8830,10,6/26/2024 6:36,38,71,424,27,6,48,0
8831,2,2/3/2024 21:01,34,80,227,14,5,2,0
8832,17,4/3/2024 12:12,30,79,73,29,6,19,0
8833,16,3/14/2024 17:09,32,35,350,14,2,15,0
8834,11,3/2/2024 15:17,2,65,284,14,2,27,0
8835,5,3/23/2024 23:01,14,35,354,5,0,12,0
8836,10,8/27/2024 7:19,40,72,234,24,3,30,0
8837,14,4/24/2024 5:46,22,92,283,7,3,27,0
8838,22,10/14/2024 3:20,48,90,79,7,4,27,0
8839,15,8/20/2024 1:41,23,40,153,15,8,16,0
8840,14,11/25/2024 18:12,46,29,159,28,9,13,0
8841,1,4/17/2024 12:15,8,48,459,21,9,45,0
8842,18,10/13/2024 17:20,12,20,206,28,7,42,0
8843,20,8/21/2024 9:59,38,70,474,20,8,35,0
8844,13,7/11/2024 15:15,42,7,112,25,7,6,0
8845,10,10/12/2024 10:49,48,51,326,18,3,59,0
8846,13,6/28/2024 8:58,32,24,105,23,8,49,0
8847,15,6/13/2024 1:08,36,99,213,29,4,17,0
8848,30,10/9/2024 1:23,6,5,101,18,9,6,0
8849,10,6/26/2024 0:51,40,76,63,5,0,19,0
8850,9,11/6/2024 11:16,36,48,445,9,5,52,0
8851,23,10/13/2024 14:35,10,52,232,14,1,53,0
8852,29,3/23/2024 18:37,38,54,397,7,7,16,0
8853,13,2/24/2024 4:40,16,35,324,8,8,27,0
8854,12,5/9/2024 17:18,26,67,430,28,0,56,0
8855,26,10/17/2024 10:13,17,21,119,23,4,34,0
8856,11,7/29/2024 15:13,23,44,86,27,7,43,0
8857,4,11/13/2024 3:40,17,93,320,9,6,12,0
8858,4,9/18/2024 18:06,3,51,218,13,9,56,0
8859,27,6/1/2024 6:01,7,22,434,28,3,29,0
8860,17,4/30/2024 7:57,48,82,286,23,9,49,0
8861,24,3/25/2024 20:59,43,40,362,16,7,32,0
8862,17,10/24/2024 21:55,15,31,413,14,9,34,0
8863,3,10/27/2024 11:47,36,15,390,17,9,56,0
8864,18,8/17/2024 22:53,1,32,154,22,4,35,0
8865,5,9/4/2024 12:14,11,39,441,26,8,7,0
8866,2,8/24/2024 15:24,32,55,409,29,0,23,0
8867,5,8/6/2024 20:02,13,7,389,22,6,29,0
8868,7,11/14/2024 23:32,23,45,266,18,5,3,0
8869,21,4/23/2024 17:08,45,77,372,14,8,53,0
8870,7,8/18/2024 22:53,25,6,312,16,9,36,0
8871,20,1/14/2024 7:22,12,66,69,13,4,22,0
8872,20,6/22/2024 2:37,44,96,110,27,6,38,0
8873,20,7/9/2024 6:06,25,95,110,28,7,17,0
8874,25,1/7/2024 14:49,17,88,437,16,5,48,0
8875,30,8/22/2024 16:25,17,9,341,6,8,47,0
8876,9,1/17/2024 11:59,46,31,228,7,0,13,0
8877,24,6/20/2024 6:55,2,91,117,22,7,35,0
8878,14,9/10/2024 14:01,15,75,380,6,0,13,0
8879,30,2/13/2024 21:25,25,81,318,8,0,15,0
8880,17,8/30/2024 12:46,5,4,210,26,7,5,0
8881,3,6/11/2024 23:29,34,90,125,22,8,25,0
8882,23,3/12/2024 7:07,16,19,227,7,1,15,0
8883,1,11/15/2024 6:18,2,70,187,13,9,41,0
8884,8,5/20/2024 6:14,5,32,321,28,7,30,0
8885,28,6/10/2024 8:19,9,10,221,26,2,38,0
8886,8,5/3/2024 9:21,22,18,345,25,6,13,0
8887,4,8/2/2024 7:25,2,85,394,24,8,3,0
8888,22,4/27/2024 21:27,43,36,170,10,1,20,0
8889,14,5/15/2024 8:24,4,72,386,16,8,26,0
8890,1,12/27/2024 8:30,32,35,398,26,1,17,0
8891,12,8/14/2024 0:18,23,21,285,9,0,19,0
8892,30,5/30/2024 17:32,38,78,468,9,5,25,0
8893,11,12/26/2024 6:43,21,33,170,16,8,55,0
8894,14,12/2/2024 23:01,8,19,257,21,0,34,0
8895,10,9/1/2024 1:49,10,98,495,6,3,8,0
8896,19,4/10/2024 7:46,49,96,431,28,6,58,0
8897,2,11/1/2024 3:07,7,92,219,23,6,49,0
8898,28,5/21/2024 9:17,28,94,335,7,8,47,0
8899,4,9/10/2024 10:30,48,61,343,21,9,1,0
8900,18,10/3/2024 9:14,45,18,430,22,7,32,0
8901,22,7/13/2024 1:01,30,96,242,13,2,44,0
8902,17,1/26/2024 16:50,16,33,334,10,0,55,0
8903,27,8/1/2024 23:59,11,3,129,24,3,20,0
8904,26,11/23/2024 22:40,27,71,499,12,9,27,0
8905,1,2/20/2024 16:31,6,53,351,8,4,49,0
8906,2,11/10/2024 3:05,22,33,217,11,9,40,0
8907,20,10/22/2024 7:22,48,80,400,11,8,37,0
8908,30,3/22/2024 18:13,14,1,444,21,7,45,0
8909,4,8/17/2024 15:57,49,60,223,23,2,4,0
8910,25,12/3/2024 21:14,8,20,287,29,0,29,0
8911,2,11/3/2024 16:29,13,21,97,23,6,5,0
8912,26,10/23/2024 1:44,39,92,130,29,9,22,0
8913,12,2/25/2024 0:59,4,27,277,17,8,21,0
8914,17,5/21/2024 18:38,20,60,406,10,8,37,0
8915,2,11/12/2024 5:14,2,42,379,7,8,40,0
8916,16,1/28/2024 2:58,31,84,107,6,8,42,0
8917,24,3/2/2024 20:40,31,21,432,29,0,45,0
8918,4,2/16/2024 23:08,20,79,70,25,2,56,0
8919,14,1/23/2024 23:49,22,23,69,12,9,52,0
8920,1,2/22/2024 10:42,30,51,406,19,7,31,0
8921,28,10/15/2024 14:30,9,69,64,19,9,21,0
8922,19,5/20/2024 7:22,3,21,368,10,5,50,0
8923,11,4/21/2024 18:03,43,29,153,28,5,30,0
8924,14,12/15/2024 23:27,3,5,343,23,1,4,0
8925,24,3/4/2024 23:49,4,46,404,20,4,9,0
8926,11,1/14/2024 11:54,7,59,203,11,3,34,0
8927,28,2/3/2024 13:48,24,43,276,23,2,51,0
8928,19,5/7/2024 16:36,38,28,134,8,5,14,0
8929,8,6/22/2024 23:40,49,59,320,23,1,30,0
8930,15,5/8/2024 14:21,11,49,239,9,9,9,0
8931,8,10/8/2024 10:55,39,34,190,17,0,34,0
8932,23,9/19/2024 8:48,3,76,102,17,0,11,0
8933,18,11/14/2024 11:52,8,37,446,9,8,10,0
8934,5,11/27/2024 15:13,21,41,150,24,4,11,0
8935,29,8/30/2024 20:16,4,36,226,25,4,33,0
8936,13,7/7/2024 23:24,35,7,421,27,5,15,0
8937,15,11/24/2024 22:55,47,8,110,28,4,26,0
8938,23,5/4/2024 7:04,15,56,280,7,9,27,0
8939,16,10/13/2024 11:30,20,11,314,20,8,56,0
8940,29,7/3/2024 1:05,22,38,284,21,7,22,0
8941,23,1/23/2024 23:45,30,73,96,14,1,48,0
8942,7,3/3/2024 11:07,23,20,320,21,5,45,0
8943,19,6/29/2024 16:10,24,54,281,26,8,51,0
8944,17,8/30/2024 10:07,41,77,175,16,3,24,0
8945,22,7/20/2024 5:07,38,60,282,22,6,36,0
8946,23,8/15/2024 0:00,7,91,419,19,6,8,0
8947,28,2/11/2024 22:23,32,10,347,9,8,34,0
8948,22,6/12/2024 15:31,1,50,193,15,5,5,0
8949,4,3/23/2024 23:34,22,61,68,14,6,9,0
8950,18,2/11/2024 12:42,30,80,232,22,4,1,0
8951,14,8/15/2024 18:01,45,77,210,8,6,39,0
8952,24,11/30/2024 18:09,11,44,202,19,3,34,0
8953,26,1/26/2024 11:34,13,29,413,17,9,3,0
8954,25,7/28/2024 17:19,26,44,89,20,5,11,0
8955,29,12/13/2024 21:29,46,87,206,6,3,20,0
8956,9,7/11/2024 14:44,22,99,296,21,7,40,0
8957,25,2/11/2024 13:10,24,32,464,14,6,15,0
8958,1,3/12/2024 12:25,15,84,108,6,2,15,0
8959,24,12/1/2024 16:07,49,90,149,7,6,24,0
8960,20,4/17/2024 2:54,7,6,437,14,8,42,0
8961,15,8/9/2024 1:05,31,95,163,14,6,9,0
8962,25,12/9/2024 3:18,24,15,482,20,5,5,0
8963,7,2/19/2024 5:49,12,7,338,14,3,20,0
8964,29,2/26/2024 10:07,0,90,197,27,5,52,0
8965,2,4/19/2024 22:24,28,38,297,29,8,32,0
8966,30,12/9/2024 21:08,4,85,141,12,2,31,0
8967,13,8/23/2024 2:38,5,20,494,27,8,7,0
8968,11,5/9/2024 0:00,21,31,218,14,3,30,0
8969,17,11/7/2024 0:34,39,53,407,25,9,43,0
8970,3,6/28/2024 6:13,37,80,305,11,5,21,0
8971,13,8/2/2024 14:47,45,12,101,13,8,5,0
8972,11,7/10/2024 6:19,6,43,221,10,3,58,0
8973,13,1/3/2024 20:58,43,78,345,17,9,19,0
8974,21,7/16/2024 8:19,48,64,382,29,3,41,0
8975,23,7/19/2024 18:31,23,42,410,21,6,40,0
8976,30,1/9/2024 4:20,33,9,154,5,2,29,0
8977,11,3/16/2024 10:38,40,16,261,10,5,20,0
8978,10,7/9/2024 4:19,9,94,331,21,4,14,0
8979,5,7/6/2024 21:48,2,19,228,18,2,3,0
8980,23,6/24/2024 21:30,8,10,224,21,7,58,0
8981,12,1/21/2024 0:09,48,12,185,26,5,27,0
8982,26,11/8/2024 7:38,22,94,114,14,3,31,0
8983,4,11/25/2024 8:06,28,72,128,16,8,3,0
8984,27,6/18/2024 20:48,14,52,188,10,6,51,0
8985,14,4/27/2024 16:38,3,84,50,28,6,13,0
8986,11,8/14/2024 0:37,27,28,67,27,8,53,0
8987,30,8/7/2024 11:39,42,5,193,9,0,22,0
8988,14,9/6/2024 20:00,22,20,356,10,6,42,0
8989,10,2/4/2024 11:50,12,95,312,23,0,47,0
8990,14,6/12/2024 16:04,12,31,312,16,7,15,0
8991,27,4/24/2024 2:27,48,84,445,17,7,42,0
8992,7,8/22/2024 18:39,1,28,366,20,3,38,0
8993,7,3/5/2024 14:36,29,86,164,28,6,36,0
8994,10,4/22/2024 11:09,28,3,261,9,1,41,0
8995,22,11/21/2024 1:05,43,87,364,5,5,47,0
8996,6,9/3/2024 14:55,23,92,482,25,2,54,0
8997,9,12/28/2024 2:23,2,88,141,29,0,2,0
8998,27,7/1/2024 9:59,35,77,92,16,6,16,0
8999,12,7/23/2024 6:12,1,6,326,27,8,25,0
9000,3,6/19/2024 0:09,34,44,184,9,4,5,0
9001,25,9/29/2024 4:12,30,83,391,10,6,2,0
9002,22,10/25/2024 8:04,8,50,307,17,7,16,0
9003,1,11/16/2024 0:18,10,31,313,25,8,57,0
9004,20,5/5/2024 19:28,0,20,56,29,9,25,0
9005,9,1/27/2024 20:21,21,1,196,10,4,45,0
9006,30,7/8/2024 21:10,9,64,331,22,4,46,0
9007,12,3/15/2024 8:57,37,77,162,11,2,17,0
9008,23,4/16/2024 4:44,9,34,129,10,3,52,0
9009,9,1/3/2024 10:56,28,70,183,16,8,3,0
9010,12,9/1/2024 6:28,13,13,442,8,6,57,0
9011,20,10/23/2024 0:19,14,63,56,24,2,6,0
9012,19,5/26/2024 5:01,38,64,376,7,8,38,0
9013,23,10/28/2024 6:08,24,57,316,6,5,54,0
9014,18,11/21/2024 18:37,45,11,58,17,9,20,0
9015,27,5/9/2024 14:03,20,21,370,12,8,17,0
9016,13,11/26/2024 7:39,3,69,222,21,2,30,0
9017,23,7/1/2024 15:46,31,62,270,12,4,17,0
9018,17,4/5/2024 16:17,20,78,396,29,0,2,0
9019,20,2/4/2024 15:37,41,15,232,8,7,16,0
9020,7,4/8/2024 1:05,4,86,57,7,2,50,0
9021,4,4/30/2024 6:20,35,78,335,19,3,34,0
9022,23,1/17/2024 2:21,34,27,219,5,1,5,0
9023,9,5/31/2024 23:42,19,8,67,28,2,40,0
9024,19,9/5/2024 22:15,42,59,277,19,7,42,0
9025,20,8/25/2024 22:20,10,40,487,21,8,25,0
9026,30,9/14/2024 12:56,28,86,442,28,8,41,0
9027,23,7/17/2024 12:49,1,44,168,5,5,6,0
9028,16,1/16/2024 14:29,43,78,312,6,3,34,0
9029,30,8/6/2024 10:54,35,34,371,22,2,42,0
9030,12,2/14/2024 8:41,3,54,485,11,3,19,0
9031,8,4/20/2024 5:10,2,26,185,22,2,36,0
9032,3,9/5/2024 16:55,8,9,281,24,1,58,0
9033,1,4/13/2024 21:17,26,3,481,9,1,14,0
9034,13,3/26/2024 3:09,47,14,228,8,2,24,0
9035,30,12/10/2024 17:37,12,10,77,22,8,11,0
9036,22,9/3/2024 18:12,0,46,297,14,5,4,0
9037,6,12/25/2024 7:07,33,75,231,28,4,56,0
9038,19,9/14/2024 13:02,28,92,388,24,4,3,0
9039,8,10/3/2024 14:16,4,22,118,28,0,51,0
9040,19,2/29/2024 7:19,41,34,81,26,8,45,0
9041,16,5/10/2024 0:27,43,85,226,6,0,44,0
9042,6,4/16/2024 6:39,18,91,462,9,5,53,0
9043,3,4/6/2024 19:47,17,81,125,22,9,36,0
9044,20,1/2/2024 7:50,18,55,112,8,7,11,0
9045,3,5/5/2024 15:28,26,79,477,22,7,6,0
9046,15,3/27/2024 1:31,33,75,347,27,3,40,0
9047,15,11/26/2024 13:29,15,56,416,18,4,35,0
9048,25,6/23/2024 20:42,13,1,323,7,8,11,0
9049,26,4/25/2024 21:26,2,68,273,13,9,38,0
9050,6,3/28/2024 22:25,10,80,492,6,8,24,0
9051,18,3/12/2024 10:25,4,20,55,8,8,5,0
9052,4,7/28/2024 20:27,8,17,364,15,1,29,0
9053,16,4/8/2024 11:29,41,35,381,13,4,34,0
9054,3,9/17/2024 20:21,39,5,302,9,3,20,0
9055,16,1/30/2024 3:07,7,21,118,9,5,45,0
9056,11,3/19/2024 10:23,42,18,280,21,4,38,0
9057,29,5/25/2024 23:44,17,72,163,23,0,41,0
9058,1,2/17/2024 9:53,19,54,387,28,7,28,0
9059,14,5/26/2024 2:45,2,99,216,25,4,2,0
9060,6,8/7/2024 11:29,4,46,348,9,1,40,0
9061,11,2/14/2024 4:11,16,13,307,11,6,18,0
9062,1,6/4/2024 2:29,29,78,178,21,5,58,0
9063,28,3/16/2024 7:25,38,47,371,19,5,20,0
9064,29,4/30/2024 12:09,24,42,489,28,1,43,0
9065,21,12/22/2024 0:33,47,65,164,20,7,21,0
9066,20,8/25/2024 10:04,36,7,299,18,6,22,0
9067,18,6/14/2024 22:26,4,41,160,17,8,57,0
9068,9,5/24/2024 14:15,8,60,311,27,9,26,0
9069,10,12/15/2024 12:31,5,52,366,5,3,45,0
9070,30,3/17/2024 17:57,39,23,141,17,5,29,0
9071,19,8/30/2024 0:27,43,78,185,27,8,51,0
9072,11,6/20/2024 10:41,5,46,226,16,7,34,0
9073,21,11/9/2024 3:54,31,53,85,29,2,34,0
9074,19,1/18/2024 12:57,36,16,321,16,3,49,0
9075,25,10/23/2024 19:35,29,50,275,9,0,58,0
9076,14,1/2/2024 17:11,8,16,445,28,7,55,0
9077,26,7/6/2024 14:22,11,78,65,27,1,22,0
9078,14,11/20/2024 3:26,43,94,92,19,4,21,0
9079,27,8/28/2024 19:42,7,48,277,14,5,6,0
9080,17,12/3/2024 19:42,39,46,213,29,6,31,0
9081,14,9/21/2024 0:52,10,61,261,21,8,42,0
9082,6,8/5/2024 20:24,5,64,342,8,0,7,0
9083,20,12/21/2024 15:04,34,1,473,9,9,57,0
9084,5,9/10/2024 23:47,9,75,130,18,9,5,0
9085,5,3/28/2024 11:20,37,26,310,12,0,21,0
9086,3,8/14/2024 11:22,20,50,384,8,8,2,0
9087,30,12/14/2024 5:54,27,80,285,24,7,29,0
9088,5,12/15/2024 17:59,24,9,238,13,0,47,0
9089,2,9/4/2024 14:40,13,24,267,25,9,32,0
9090,12,11/15/2024 13:46,44,63,133,13,9,34,0
9091,19,9/22/2024 11:25,46,94,497,19,7,33,0
9092,18,10/20/2024 4:00,20,94,368,11,9,41,0
9093,30,6/9/2024 3:28,42,67,75,5,0,49,0
9094,20,3/2/2024 9:37,40,71,85,12,6,22,0
9095,10,9/28/2024 17:45,49,46,388,24,6,24,0
9096,30,3/20/2024 14:28,42,87,405,13,7,16,0
9097,27,11/26/2024 16:11,44,36,318,23,1,12,0
9098,9,8/31/2024 19:45,32,86,364,18,6,49,0
9099,30,2/2/2024 9:53,45,97,58,19,7,48,0
9100,9,8/17/2024 6:09,24,99,81,19,4,42,0
9101,7,4/25/2024 9:18,5,88,51,28,1,32,0
9102,14,4/6/2024 20:37,17,98,357,26,5,14,0
9103,2,5/24/2024 1:35,21,79,105,20,4,49,0
9104,16,2/1/2024 21:13,15,39,343,22,6,46,0
9105,16,11/22/2024 14:31,39,81,223,21,5,54,0
9106,8,3/2/2024 13:05,29,54,233,14,9,53,0
9107,18,1/16/2024 21:18,17,52,241,5,8,48,0
9108,10,2/24/2024 19:32,14,68,332,21,8,57,0
9109,26,11/18/2024 15:59,31,37,171,6,6,50,0
9110,20,6/14/2024 14:07,35,41,296,26,9,55,0
9111,22,7/24/2024 21:30,16,62,208,15,3,14,0
9112,3,3/8/2024 18:43,22,28,200,16,3,16,0
9113,7,4/13/2024 22:26,19,88,196,22,4,9,0
9114,11,4/24/2024 8:23,18,84,67,10,2,14,0
9115,9,5/6/2024 4:54,34,1,55,7,8,25,0
9116,9,8/16/2024 3:32,49,94,440,6,0,37,0
9117,27,3/10/2024 10:26,23,61,276,11,5,59,0
9118,29,3/17/2024 14:03,0,50,101,18,9,34,0
9119,11,4/24/2024 23:25,47,53,483,20,9,38,0
9120,22,10/14/2024 12:58,23,7,55,27,3,5,0
9121,6,12/11/2024 4:23,46,31,87,23,8,20,0
9122,8,11/17/2024 9:13,44,99,304,26,0,14,0
9123,18,4/11/2024 22:50,46,53,68,15,6,1,0
9124,30,12/14/2024 16:05,34,82,303,5,3,24,0
9125,11,3/22/2024 10:58,6,70,351,19,4,14,0
9126,13,10/28/2024 8:20,25,49,370,17,6,20,0
9127,7,4/5/2024 13:08,5,58,378,14,5,35,0
9128,7,12/26/2024 16:56,24,93,284,16,5,55,0
9129,8,7/24/2024 11:25,3,52,293,5,5,55,0
9130,2,2/25/2024 7:25,45,90,195,14,4,33,0
9131,3,8/20/2024 19:16,19,3,131,12,5,41,0
9132,22,10/9/2024 6:54,18,27,499,13,2,22,0
9133,26,9/25/2024 8:29,33,70,399,21,8,49,0
9134,9,11/19/2024 19:07,26,64,338,12,0,32,0
9135,8,12/24/2024 17:37,18,99,483,17,5,39,0
9136,26,9/21/2024 16:06,2,8,212,11,3,37,0
9137,28,9/13/2024 11:26,8,34,161,20,2,25,0
9138,9,11/29/2024 19:31,32,16,314,26,4,47,0
9139,26,1/31/2024 21:29,44,18,371,17,6,9,0
9140,22,4/16/2024 14:14,41,32,423,20,7,8,0
9141,30,2/26/2024 21:46,25,44,340,17,0,53,0
9142,6,3/26/2024 1:45,9,40,419,21,6,2,0
9143,11,6/2/2024 23:40,49,66,479,24,6,17,0
9144,29,7/15/2024 19:16,42,31,276,7,1,21,0
9145,16,11/15/2024 8:09,22,10,173,18,2,7,0
9146,8,9/24/2024 22:55,44,74,82,23,5,49,0
9147,9,5/20/2024 10:33,22,22,78,10,6,5,0
9148,8,10/8/2024 22:05,25,77,131,25,8,20,0
9149,24,4/9/2024 7:34,2,85,377,18,8,46,0
9150,29,2/28/2024 11:07,6,69,375,16,5,47,0
9151,26,8/27/2024 18:55,24,18,276,17,8,48,0
9152,13,10/25/2024 16:22,31,29,390,14,7,44,0
9153,8,1/18/2024 10:16,40,41,184,7,4,3,0
9154,18,4/2/2024 13:14,41,8,490,28,6,33,0
9155,25,8/30/2024 14:38,41,97,407,25,5,56,0
9156,8,2/17/2024 5:51,17,38,355,5,7,25,0
9157,14,12/1/2024 3:20,19,83,440,8,8,37,0
9158,23,6/28/2024 5:21,20,64,101,7,6,6,0
9159,6,11/4/2024 10:42,33,95,65,10,7,21,0
9160,25,12/21/2024 18:45,10,49,392,10,5,4,0
9161,14,3/21/2024 20:08,44,9,170,26,7,40,0
9162,20,1/22/2024 5:50,36,65,325,16,5,30,0
9163,15,5/20/2024 23:21,17,73,248,14,4,48,0
9164,29,6/2/2024 19:46,34,50,445,14,4,2,0
9165,3,5/24/2024 18:26,13,46,453,17,0,52,0
9166,4,3/26/2024 8:58,25,46,256,13,2,2,0
9167,7,6/11/2024 21:25,40,29,470,21,2,9,0
9168,8,1/18/2024 23:38,8,16,201,12,4,14,0
9169,22,9/13/2024 4:47,15,17,472,24,6,34,0
9170,27,10/15/2024 2:36,33,18,439,16,6,39,0
9171,15,3/8/2024 18:37,35,66,50,11,8,1,0
9172,5,9/29/2024 17:18,46,99,315,6,6,39,0
9173,29,9/1/2024 11:43,18,37,352,24,2,52,0
9174,28,11/24/2024 20:46,48,70,200,27,1,17,0
9175,16,3/1/2024 12:49,1,68,495,25,7,33,0
9176,27,5/28/2024 10:51,34,17,117,13,0,11,0
9177,3,4/13/2024 13:18,20,42,235,18,5,51,0
9178,21,9/27/2024 16:52,28,30,333,15,1,36,0
9179,28,9/26/2024 6:23,18,66,317,8,7,12,0
9180,24,10/8/2024 18:01,0,91,129,25,1,26,0
9181,22,3/13/2024 5:17,34,94,301,20,9,42,0
9182,29,10/18/2024 14:27,28,8,383,29,7,2,0
9183,11,3/15/2024 13:23,1,17,374,29,6,23,0
9184,19,8/27/2024 15:54,18,57,417,23,0,45,0
9185,28,2/11/2024 21:45,39,27,380,22,6,9,0
9186,14,5/9/2024 18:06,33,92,162,25,9,5,0
9187,1,6/25/2024 22:24,8,66,255,22,6,14,0
9188,28,4/28/2024 16:30,15,36,197,24,8,25,0
9189,17,6/7/2024 22:18,11,41,344,28,4,7,0
9190,8,10/23/2024 13:33,23,46,74,25,1,54,0
9191,1,6/29/2024 20:20,9,85,260,7,6,4,0
